Vianco_data,,,
Gattung,GewogenAm,GewichtBezahlt,TVD
640 - SPG Stierkalb,2017-02-03,66,12013279406493
650 - SPG Kuhkalb,2017-02-03,66,12013279406494
640 - SPG Stierkalb,2017-02-03,67,12013279406495
640 - SPG Stierkalb,2017-02-03,67,12013279406496
650 - SPG Kuhkalb,2017-02-03,68,12013279406497
650 - SPG Kuhkalb,2017-02-03,69,12013279406498
640 - SPG Stierkalb,2017-02-03,70,12013279406499
640 - SPG Stierkalb,2017-02-03,70,12013279406500
650 - SPG Kuhkalb,2017-02-03,70,12013279406501
650 - SPG Kuhkalb,2017-02-03,70,12013279406502
650 - SPG Kuhkalb,2017-02-03,70,12013279406503
640 - SPG Stierkalb,2017-02-03,71,12013279406504
640 - SPG Stierkalb,2017-02-03,71,12013279406505
640 - SPG Stierkalb,2017-02-03,71,12013279406506
640 - SPG Stierkalb,2017-02-03,71,12013279406507
650 - SPG Kuhkalb,2017-02-03,71,12013279406508
650 - SPG Kuhkalb,2017-02-03,71,12013279406509
650 - SPG Kuhkalb,2017-02-03,71,12013279406510
640 - SPG Stierkalb,2017-02-03,72,12013279406511
650 - SPG Kuhkalb,2017-02-03,72,12013279406512
640 - SPG Stierkalb,2017-02-03,73,12013279406513
640 - SPG Stierkalb,2017-02-03,73,12013279406514
640 - SPG Stierkalb,2017-02-03,73,12013279406515
640 - SPG Stierkalb,2017-02-03,73,12013279406516
650 - SPG Kuhkalb,2017-02-03,73,12013279406517
650 - SPG Kuhkalb,2017-02-03,73,12013279406518
650 - SPG Kuhkalb,2017-02-03,73,12013279406519
650 - SPG Kuhkalb,2017-02-03,73,12013279406520
640 - SPG Stierkalb,2017-02-03,74,12013279406521
650 - SPG Kuhkalb,2017-02-03,74,12013279406522
650 - SPG Kuhkalb,2017-02-03,74,12013279406523
650 - SPG Kuhkalb,2017-02-03,74,12013279406524
640 - SPG Stierkalb,2017-02-03,75,12013279406525
640 - SPG Stierkalb,2017-02-03,75,12013279406526
640 - SPG Stierkalb,2017-02-03,75,12013279406527
640 - SPG Stierkalb,2017-02-03,75,12013279406528
640 - SPG Stierkalb,2017-02-03,75,12013279406529
640 - SPG Stierkalb,2017-02-03,75,12013279406530
640 - SPG Stierkalb,2017-02-03,75,12013279406531
640 - SPG Stierkalb,2017-02-03,75,12013279406532
640 - SPG Stierkalb,2017-02-03,75,12013279406533
640 - SPG Stierkalb,2017-02-03,75,12013279406534
640 - SPG Stierkalb,2017-02-03,75,12013279406535
640 - SPG Stierkalb,2017-02-03,75,12013279406536
640 - SPG Stierkalb,2017-02-03,75,12013279406537
640 - SPG Stierkalb,2017-02-03,75,12013279406538
640 - SPG Stierkalb,2017-02-03,75,12013279406539
640 - SPG Stierkalb,2017-02-03,75,12013279406540
640 - SPG Stierkalb,2017-02-03,75,12013279406541
640 - SPG Stierkalb,2017-02-03,75,12013279406542
640 - SPG Stierkalb,2017-02-03,75,12013279406543
640 - SPG Stierkalb,2017-02-03,75,12013279406544
640 - SPG Stierkalb,2017-02-03,75,12013279406545
640 - SPG Stierkalb,2017-02-03,75,12013279406546
640 - SPG Stierkalb,2017-02-03,75,12013279406547
640 - SPG Stierkalb,2017-02-03,75,12013279406548
640 - SPG Stierkalb,2017-02-03,75,12013279406549
640 - SPG Stierkalb,2017-02-03,75,12013279406550
640 - SPG Stierkalb,2017-02-03,75,12013279406551
640 - SPG Stierkalb,2017-02-03,75,12013279406552
640 - SPG Stierkalb,2017-02-03,75,12013279406553
640 - SPG Stierkalb,2017-02-03,75,12013279406554
640 - SPG Stierkalb,2017-02-03,75,12013279406555
640 - SPG Stierkalb,2017-02-03,75,12013279406556
640 - SPG Stierkalb,2017-02-03,75,12013279406557
640 - SPG Stierkalb,2017-02-03,75,12013279406558
640 - SPG Stierkalb,2017-02-03,75,12013279406559
640 - SPG Stierkalb,2017-02-03,75,12013279406560
640 - SPG Stierkalb,2017-02-03,75,12013279406561
640 - SPG Stierkalb,2017-02-03,75,12013279406562
640 - SPG Stierkalb,2017-02-03,75,12013279406563
650 - SPG Kuhkalb,2017-02-03,75,12013279406564
650 - SPG Kuhkalb,2017-02-03,75,12013279406565
650 - SPG Kuhkalb,2017-02-03,75,12013279406566
650 - SPG Kuhkalb,2017-02-03,75,12013279406567
650 - SPG Kuhkalb,2017-02-03,75,12013279406568
650 - SPG Kuhkalb,2017-02-03,75,12013279406569
650 - SPG Kuhkalb,2017-02-03,75,12013279406570
650 - SPG Kuhkalb,2017-02-03,75,12013279406571
650 - SPG Kuhkalb,2017-02-03,75,12013279406572
650 - SPG Kuhkalb,2017-02-03,75,12013279406573
650 - SPG Kuhkalb,2017-02-03,75,12013279406574
650 - SPG Kuhkalb,2017-02-03,75,12013279406575
650 - SPG Kuhkalb,2017-02-03,75,12013279406576
650 - SPG Kuhkalb,2017-02-03,75,12013279406577
650 - SPG Kuhkalb,2017-02-03,75,12013279406578
650 - SPG Kuhkalb,2017-02-03,75,12013279406579
650 - SPG Kuhkalb,2017-02-03,75,12013279406580
650 - SPG Kuhkalb,2017-02-03,75,12013279406581
650 - SPG Kuhkalb,2017-02-03,75,12013279406582
650 - SPG Kuhkalb,2017-02-03,75,12013279406583
650 - SPG Kuhkalb,2017-02-03,75,12013279406584
650 - SPG Kuhkalb,2017-02-03,75,12013279406585
650 - SPG Kuhkalb,2017-02-03,75,12013279406586
650 - SPG Kuhkalb,2017-02-03,75,12013279406587
650 - SPG Kuhkalb,2017-02-10,50,12013279406588
640 - SPG Stierkalb,2017-02-10,55,12013279406589
650 - SPG Kuhkalb,2017-02-10,56,12013279406590
650 - SPG Kuhkalb,2017-02-10,57,12013279406591
650 - SPG Kuhkalb,2017-02-10,58,12013279406592
650 - SPG Kuhkalb,2017-02-10,59,12013279406593
650 - SPG Kuhkalb,2017-02-10,61,12013279406594
640 - SPG Stierkalb,2017-02-10,62,12013279406595
640 - SPG Stierkalb,2017-02-10,62,12013279406596
640 - SPG Stierkalb,2017-02-10,64,12013279406597
650 - SPG Kuhkalb,2017-02-10,64,12013279406598
640 - SPG Stierkalb,2017-02-10,65,12013279406599
650 - SPG Kuhkalb,2017-02-10,65,12013279406600
650 - SPG Kuhkalb,2017-02-10,65,12013279406601
640 - SPG Stierkalb,2017-02-10,67,12013279406602
640 - SPG Stierkalb,2017-02-10,67,12013279406603
640 - SPG Stierkalb,2017-02-10,67,12013279406604
640 - SPG Stierkalb,2017-02-10,68,12013279406605
640 - SPG Stierkalb,2017-02-10,68,12013279406606
650 - SPG Kuhkalb,2017-02-10,68,12013279406607
640 - SPG Stierkalb,2017-02-10,70,12013279406608
640 - SPG Stierkalb,2017-02-10,70,12013279406609
640 - SPG Stierkalb,2017-02-10,70,12013279406610
640 - SPG Stierkalb,2017-02-10,70,12013279406611
650 - SPG Kuhkalb,2017-02-10,70,12013279406612
650 - SPG Kuhkalb,2017-02-10,70,12013279406613
640 - SPG Stierkalb,2017-02-10,71,12013279406614
640 - SPG Stierkalb,2017-02-10,71,12013279406615
640 - SPG Stierkalb,2017-02-10,71,12013279406616
640 - SPG Stierkalb,2017-02-10,71,12013279406617
640 - SPG Stierkalb,2017-02-10,71,12013279406618
640 - SPG Stierkalb,2017-02-10,71,12013279406619
650 - SPG Kuhkalb,2017-02-10,71,12013279406620
650 - SPG Kuhkalb,2017-02-10,71,12013279406621
640 - SPG Stierkalb,2017-02-10,72,12013279406622
640 - SPG Stierkalb,2017-02-10,72,12013279406623
650 - SPG Kuhkalb,2017-02-10,72,12013279406624
640 - SPG Stierkalb,2017-02-10,73,12013279406625
640 - SPG Stierkalb,2017-02-10,73,12013279406626
640 - SPG Stierkalb,2017-02-10,73,12013279406627
650 - SPG Kuhkalb,2017-02-10,73,12013279406628
640 - SPG Stierkalb,2017-02-10,74,12013279406629
650 - SPG Kuhkalb,2017-02-10,74,12013279406630
650 - SPG Kuhkalb,2017-02-10,74,12013279406631
640 - SPG Stierkalb,2017-02-10,75,12013279406632
640 - SPG Stierkalb,2017-02-10,75,12013279406633
640 - SPG Stierkalb,2017-02-10,75,12013279406634
640 - SPG Stierkalb,2017-02-10,75,12013279406635
640 - SPG Stierkalb,2017-02-10,75,12013279406636
640 - SPG Stierkalb,2017-02-10,75,12013279406637
640 - SPG Stierkalb,2017-02-10,75,12013279406638
640 - SPG Stierkalb,2017-02-10,75,12013279406639
640 - SPG Stierkalb,2017-02-10,75,12013279406640
640 - SPG Stierkalb,2017-02-10,75,12013279406641
640 - SPG Stierkalb,2017-02-10,75,12013279406642
640 - SPG Stierkalb,2017-02-10,75,12013279406643
640 - SPG Stierkalb,2017-02-10,75,12013279406644
640 - SPG Stierkalb,2017-02-10,75,12013279406645
640 - SPG Stierkalb,2017-02-10,75,12013279406646
640 - SPG Stierkalb,2017-02-10,75,12013279406647
640 - SPG Stierkalb,2017-02-10,75,12013279406648
640 - SPG Stierkalb,2017-02-10,75,12013279406649
640 - SPG Stierkalb,2017-02-10,75,12013279406650
640 - SPG Stierkalb,2017-02-10,75,12013279406651
640 - SPG Stierkalb,2017-02-10,75,12013279406652
640 - SPG Stierkalb,2017-02-10,75,12013279406653
640 - SPG Stierkalb,2017-02-10,75,12013279406654
640 - SPG Stierkalb,2017-02-10,75,12013279406655
640 - SPG Stierkalb,2017-02-10,75,12013279406656
640 - SPG Stierkalb,2017-02-10,75,12013279406657
640 - SPG Stierkalb,2017-02-10,75,12013279406658
640 - SPG Stierkalb,2017-02-10,75,12013279406659
640 - SPG Stierkalb,2017-02-10,75,12013279406660
640 - SPG Stierkalb,2017-02-10,75,12013279406661
640 - SPG Stierkalb,2017-02-10,75,12013279406662
640 - SPG Stierkalb,2017-02-10,75,12013279406663
640 - SPG Stierkalb,2017-02-10,75,12013279406664
640 - SPG Stierkalb,2017-02-10,75,12013279406665
640 - SPG Stierkalb,2017-02-10,75,12013279406666
640 - SPG Stierkalb,2017-02-10,75,12013279406667
640 - SPG Stierkalb,2017-02-10,75,12013279406668
640 - SPG Stierkalb,2017-02-10,75,12013279406669
640 - SPG Stierkalb,2017-02-10,75,12013279406670
640 - SPG Stierkalb,2017-02-10,75,12013279406671
640 - SPG Stierkalb,2017-02-10,75,12013279406672
640 - SPG Stierkalb,2017-02-10,75,12013279406673
650 - SPG Kuhkalb,2017-02-10,75,12013279406674
650 - SPG Kuhkalb,2017-02-10,75,12013279406675
650 - SPG Kuhkalb,2017-02-10,75,12013279406676
650 - SPG Kuhkalb,2017-02-10,75,12013279406677
650 - SPG Kuhkalb,2017-02-10,75,12013279406678
650 - SPG Kuhkalb,2017-02-10,75,12013279406679
650 - SPG Kuhkalb,2017-02-10,75,12013279406680
650 - SPG Kuhkalb,2017-02-10,75,12013279406681
650 - SPG Kuhkalb,2017-02-10,75,12013279406682
650 - SPG Kuhkalb,2017-02-10,75,12013279406683
650 - SPG Kuhkalb,2017-02-10,75,12013279406684
650 - SPG Kuhkalb,2017-02-10,75,12013279406685
650 - SPG Kuhkalb,2017-02-10,75,12013279406686
650 - SPG Kuhkalb,2017-02-10,75,12013279406687
650 - SPG Kuhkalb,2017-02-10,75,12013279406688
650 - SPG Kuhkalb,2017-02-10,75,12013279406689
650 - SPG Kuhkalb,2017-02-10,75,12013279406690
650 - SPG Kuhkalb,2017-02-10,75,12013279406691
650 - SPG Kuhkalb,2017-02-10,75,12013279406692
650 - SPG Kuhkalb,2017-02-17,45,12013279406693
650 - SPG Kuhkalb,2017-02-17,57,12013279406694
640 - SPG Stierkalb,2017-02-17,62,12013279406695
650 - SPG Kuhkalb,2017-02-17,62,12013279406696
650 - SPG Kuhkalb,2017-02-17,63,12013279406697
640 - SPG Stierkalb,2017-02-17,64,12013279406698
650 - SPG Kuhkalb,2017-02-17,64,12013279406699
650 - SPG Kuhkalb,2017-02-17,64,12013279406700
640 - SPG Stierkalb,2017-02-17,65,12013279406701
650 - SPG Kuhkalb,2017-02-17,65,12013279406702
650 - SPG Kuhkalb,2017-02-17,65,12013279406703
650 - SPG Kuhkalb,2017-02-17,65,12013279406704
650 - SPG Kuhkalb,2017-02-17,66,12013279406705
650 - SPG Kuhkalb,2017-02-17,66,12013279406706
640 - SPG Stierkalb,2017-02-17,67,12013279406707
640 - SPG Stierkalb,2017-02-17,67,12013279406708
650 - SPG Kuhkalb,2017-02-17,67,12013279406709
650 - SPG Kuhkalb,2017-02-17,67,12013279406710
650 - SPG Kuhkalb,2017-02-17,68,12013279406711
640 - SPG Stierkalb,2017-02-17,69,12013279406712
640 - SPG Stierkalb,2017-02-17,69,12013279406713
650 - SPG Kuhkalb,2017-02-17,69,12013279406714
640 - SPG Stierkalb,2017-02-17,70,12013279406715
650 - SPG Kuhkalb,2017-02-17,70,12013279406716
650 - SPG Kuhkalb,2017-02-17,70,12013279406717
640 - SPG Stierkalb,2017-02-17,71,12013279406718
640 - SPG Stierkalb,2017-02-17,71,12013279406719
640 - SPG Stierkalb,2017-02-17,71,12013279406720
640 - SPG Stierkalb,2017-02-17,71,12013279406721
640 - SPG Stierkalb,2017-02-17,71,12013279406722
650 - SPG Kuhkalb,2017-02-17,71,12013279406723
650 - SPG Kuhkalb,2017-02-17,71,12013279406724
650 - SPG Kuhkalb,2017-02-17,71,12013279406725
650 - SPG Kuhkalb,2017-02-17,71,12013279406726
640 - SPG Stierkalb,2017-02-17,72,12013279406727
650 - SPG Kuhkalb,2017-02-17,72,12013279406728
650 - SPG Kuhkalb,2017-02-17,72,12013279406729
640 - SPG Stierkalb,2017-02-17,73,12013279406730
640 - SPG Stierkalb,2017-02-17,73,12013279406731
640 - SPG Stierkalb,2017-02-17,73,12013279406732
650 - SPG Kuhkalb,2017-02-17,73,12013279406733
650 - SPG Kuhkalb,2017-02-17,73,12013279406734
650 - SPG Kuhkalb,2017-02-17,74,12013279406735
650 - SPG Kuhkalb,2017-02-17,74,12013279406736
640 - SPG Stierkalb,2017-02-17,75,12013279406737
640 - SPG Stierkalb,2017-02-17,75,12013279406738
640 - SPG Stierkalb,2017-02-17,75,12013279406739
640 - SPG Stierkalb,2017-02-17,75,12013279406740
640 - SPG Stierkalb,2017-02-17,75,12013279406741
640 - SPG Stierkalb,2017-02-17,75,12013279406742
640 - SPG Stierkalb,2017-02-17,75,12013279406743
640 - SPG Stierkalb,2017-02-17,75,12013279406744
640 - SPG Stierkalb,2017-02-17,75,12013279406745
640 - SPG Stierkalb,2017-02-17,75,12013279406746
640 - SPG Stierkalb,2017-02-17,75,12013279406747
640 - SPG Stierkalb,2017-02-17,75,12013279406748
640 - SPG Stierkalb,2017-02-17,75,12013279406749
640 - SPG Stierkalb,2017-02-17,75,12013279406750
640 - SPG Stierkalb,2017-02-17,75,12013279406751
640 - SPG Stierkalb,2017-02-17,75,12013279406752
640 - SPG Stierkalb,2017-02-17,75,12013279406753
640 - SPG Stierkalb,2017-02-17,75,12013279406754
640 - SPG Stierkalb,2017-02-17,75,12013279406755
640 - SPG Stierkalb,2017-02-17,75,12013279406756
640 - SPG Stierkalb,2017-02-17,75,12013279406757
640 - SPG Stierkalb,2017-02-17,75,12013279406758
640 - SPG Stierkalb,2017-02-17,75,12013279406759
640 - SPG Stierkalb,2017-02-17,75,12013279406760
640 - SPG Stierkalb,2017-02-17,75,12013279406761
640 - SPG Stierkalb,2017-02-17,75,12013279406762
640 - SPG Stierkalb,2017-02-17,75,12013279406763
640 - SPG Stierkalb,2017-02-17,75,12013279406764
640 - SPG Stierkalb,2017-02-17,75,12013279406765
640 - SPG Stierkalb,2017-02-17,75,12013279406766
640 - SPG Stierkalb,2017-02-17,75,12013279406767
640 - SPG Stierkalb,2017-02-17,75,12013279406768
640 - SPG Stierkalb,2017-02-17,75,12013279406769
640 - SPG Stierkalb,2017-02-17,75,12013279406770
640 - SPG Stierkalb,2017-02-17,75,12013279406771
640 - SPG Stierkalb,2017-02-17,75,12013279406772
640 - SPG Stierkalb,2017-02-17,75,12013279406773
640 - SPG Stierkalb,2017-02-17,75,12013279406774
640 - SPG Stierkalb,2017-02-17,75,12013279406775
640 - SPG Stierkalb,2017-02-17,75,12013279406776
640 - SPG Stierkalb,2017-02-17,75,12013279406777
640 - SPG Stierkalb,2017-02-17,75,12013279406778
640 - SPG Stierkalb,2017-02-17,75,12013279406779
640 - SPG Stierkalb,2017-02-17,75,12013279406780
640 - SPG Stierkalb,2017-02-17,75,12013279406781
640 - SPG Stierkalb,2017-02-17,75,12013279406782
640 - SPG Stierkalb,2017-02-17,75,12013279406783
640 - SPG Stierkalb,2017-02-17,75,12013279406784
640 - SPG Stierkalb,2017-02-17,75,12013279406785
640 - SPG Stierkalb,2017-02-17,75,12013279406786
640 - SPG Stierkalb,2017-02-17,75,12013279406787
640 - SPG Stierkalb,2017-02-17,75,12013279406788
640 - SPG Stierkalb,2017-02-17,75,12013279406789
640 - SPG Stierkalb,2017-02-17,75,12013279406790
640 - SPG Stierkalb,2017-02-17,75,12013279406791
640 - SPG Stierkalb,2017-02-17,75,12013279406792
640 - SPG Stierkalb,2017-02-17,75,12013279406793
640 - SPG Stierkalb,2017-02-17,75,12013279406794
650 - SPG Kuhkalb,2017-02-17,75,12013279406795
650 - SPG Kuhkalb,2017-02-17,75,12013279406796
650 - SPG Kuhkalb,2017-02-17,75,12013279406797
650 - SPG Kuhkalb,2017-02-17,75,12013279406798
650 - SPG Kuhkalb,2017-02-17,75,12013279406799
650 - SPG Kuhkalb,2017-02-17,75,12013279406800
650 - SPG Kuhkalb,2017-02-17,75,12013279406801
650 - SPG Kuhkalb,2017-02-17,75,12013279406802
650 - SPG Kuhkalb,2017-02-17,75,12013279406803
650 - SPG Kuhkalb,2017-02-17,75,12013279406804
650 - SPG Kuhkalb,2017-02-17,75,12013279406805
650 - SPG Kuhkalb,2017-02-17,75,12013279406806
650 - SPG Kuhkalb,2017-02-17,75,12013279406807
650 - SPG Kuhkalb,2017-02-17,75,12013279406808
650 - SPG Kuhkalb,2017-02-17,75,12013279406809
650 - SPG Kuhkalb,2017-02-17,75,12013279406810
650 - SPG Kuhkalb,2017-02-17,75,12013279406811
650 - SPG Kuhkalb,2017-02-17,75,12013279406812
650 - SPG Kuhkalb,2017-02-17,75,12013279406813
650 - SPG Kuhkalb,2017-02-17,75,12013279406814
650 - SPG Kuhkalb,2017-02-17,75,12013279406815
650 - SPG Kuhkalb,2017-02-17,75,12013279406816
650 - SPG Kuhkalb,2017-02-17,75,12013279406817
650 - SPG Kuhkalb,2017-02-17,75,12013279406818
650 - SPG Kuhkalb,2017-02-17,75,12013279406819
650 - SPG Kuhkalb,2017-02-17,75,12013279406820
640 - SPG Stierkalb,2017-02-24,57,12013279406821
640 - SPG Stierkalb,2017-02-24,62,12013279406822
650 - SPG Kuhkalb,2017-02-24,62,12013279406823
640 - SPG Stierkalb,2017-02-24,65,12013279406824
650 - SPG Kuhkalb,2017-02-24,65,12013279406825
640 - SPG Stierkalb,2017-02-24,67,12013279406826
650 - SPG Kuhkalb,2017-02-24,67,12013279406827
650 - SPG Kuhkalb,2017-02-24,67,12013279406828
650 - SPG Kuhkalb,2017-02-24,67,12013279406829
640 - SPG Stierkalb,2017-02-24,68,12013279406830
640 - SPG Stierkalb,2017-02-24,70,12013279406831
640 - SPG Stierkalb,2017-02-24,70,12013279406832
640 - SPG Stierkalb,2017-02-24,70,12013279406833
640 - SPG Stierkalb,2017-02-24,70,12013279406834
640 - SPG Stierkalb,2017-02-24,70,12013279406835
640 - SPG Stierkalb,2017-02-24,70,12013279406836
650 - SPG Kuhkalb,2017-02-24,70,12013279406837
650 - SPG Kuhkalb,2017-02-24,70,12013279406838
650 - SPG Kuhkalb,2017-02-24,70,12013279406839
650 - SPG Kuhkalb,2017-02-24,71,12013279406840
640 - SPG Stierkalb,2017-02-24,72,12013279406841
640 - SPG Stierkalb,2017-02-24,72,12013279406842
650 - SPG Kuhkalb,2017-02-24,72,12013279406843
650 - SPG Kuhkalb,2017-02-24,72,12013279406844
650 - SPG Kuhkalb,2017-02-24,72,12013279406845
640 - SPG Stierkalb,2017-02-24,73,12013279406846
640 - SPG Stierkalb,2017-02-24,73,12013279406847
640 - SPG Stierkalb,2017-02-24,73,12013279406848
650 - SPG Kuhkalb,2017-02-24,73,12013279406849
650 - SPG Kuhkalb,2017-02-24,73,12013279406850
640 - SPG Stierkalb,2017-02-24,74,12013279406851
640 - SPG Stierkalb,2017-02-24,74,12013279406852
650 - SPG Kuhkalb,2017-02-24,74,12013279406853
640 - SPG Stierkalb,2017-02-24,75,12013279406854
640 - SPG Stierkalb,2017-02-24,75,12013279406855
640 - SPG Stierkalb,2017-02-24,75,12013279406856
640 - SPG Stierkalb,2017-02-24,75,12013279406857
640 - SPG Stierkalb,2017-02-24,75,12013279406858
640 - SPG Stierkalb,2017-02-24,75,12013279406859
640 - SPG Stierkalb,2017-02-24,75,12013279406860
640 - SPG Stierkalb,2017-02-24,75,12013279406861
640 - SPG Stierkalb,2017-02-24,75,12013279406862
640 - SPG Stierkalb,2017-02-24,75,12013279406863
640 - SPG Stierkalb,2017-02-24,75,12013279406864
640 - SPG Stierkalb,2017-02-24,75,12013279406865
640 - SPG Stierkalb,2017-02-24,75,12013279406866
640 - SPG Stierkalb,2017-02-24,75,12013279406867
640 - SPG Stierkalb,2017-02-24,75,12013279406868
640 - SPG Stierkalb,2017-02-24,75,12013279406869
640 - SPG Stierkalb,2017-02-24,75,12013279406870
640 - SPG Stierkalb,2017-02-24,75,12013279406871
640 - SPG Stierkalb,2017-02-24,75,12013279406872
640 - SPG Stierkalb,2017-02-24,75,12013279406873
640 - SPG Stierkalb,2017-02-24,75,12013279406874
640 - SPG Stierkalb,2017-02-24,75,12013279406875
640 - SPG Stierkalb,2017-02-24,75,12013279406876
640 - SPG Stierkalb,2017-02-24,75,12013279406877
640 - SPG Stierkalb,2017-02-24,75,12013279406878
640 - SPG Stierkalb,2017-02-24,75,12013279406879
640 - SPG Stierkalb,2017-02-24,75,12013279406880
640 - SPG Stierkalb,2017-02-24,75,12013279406881
640 - SPG Stierkalb,2017-02-24,75,12013279406882
640 - SPG Stierkalb,2017-02-24,75,12013279406883
640 - SPG Stierkalb,2017-02-24,75,12013279406884
640 - SPG Stierkalb,2017-02-24,75,12013279406885
650 - SPG Kuhkalb,2017-02-24,75,12013279406886
650 - SPG Kuhkalb,2017-02-24,75,12013279406887
650 - SPG Kuhkalb,2017-02-24,75,12013279406888
650 - SPG Kuhkalb,2017-02-24,75,12013279406889
650 - SPG Kuhkalb,2017-02-24,75,12013279406890
650 - SPG Kuhkalb,2017-02-24,75,12013279406891
650 - SPG Kuhkalb,2017-02-24,75,12013279406892
650 - SPG Kuhkalb,2017-02-24,75,12013279406893
650 - SPG Kuhkalb,2017-02-24,75,12013279406894
650 - SPG Kuhkalb,2017-02-24,75,12013279406895
650 - SPG Kuhkalb,2017-02-24,75,12013279406896
650 - SPG Kuhkalb,2017-02-24,75,12013279406897
650 - SPG Kuhkalb,2017-02-24,75,12013279406898
650 - SPG Kuhkalb,2017-02-24,75,12013279406899
650 - SPG Kuhkalb,2017-02-24,75,12013279406900
650 - SPG Kuhkalb,2017-02-24,75,12013279406901
650 - SPG Kuhkalb,2017-02-24,75,12013279406902
650 - SPG Kuhkalb,2017-02-24,75,12013279406903
650 - SPG Kuhkalb,2017-02-24,75,12013279406904
640 - SPG Stierkalb,2017-03-03,61,12013279406905
640 - SPG Stierkalb,2017-03-03,65,12013279406906
640 - SPG Stierkalb,2017-03-03,66,12013279406907
640 - SPG Stierkalb,2017-03-03,67,12013279406908
640 - SPG Stierkalb,2017-03-03,67,12013279406909
640 - SPG Stierkalb,2017-03-03,68,12013279406910
640 - SPG Stierkalb,2017-03-03,70,12013279406911
640 - SPG Stierkalb,2017-03-03,70,12013279406912
640 - SPG Stierkalb,2017-03-03,70,12013279406913
640 - SPG Stierkalb,2017-03-03,70,12013279406914
640 - SPG Stierkalb,2017-03-03,70,12013279406915
650 - SPG Kuhkalb,2017-03-03,70,12013279406916
650 - SPG Kuhkalb,2017-03-03,70,12013279406917
650 - SPG Kuhkalb,2017-03-03,70,12013279406918
650 - SPG Kuhkalb,2017-03-03,70,12013279406919
640 - SPG Stierkalb,2017-03-03,71,12013279406920
